datetime_beginning_utc,WEST_DEMAND,MIDATL_DEMAND,SOUTH_DEMAND
2019-01-01 05:00:00,37595.379,25457.519999999997,9088.189
2019-01-01 06:00:00,36246.58699999999,24341.428999999996,8684.294
2019-01-01 07:00:00,35429.871999999996,23409.071000000004,8323.87
2019-01-01 08:00:00,35011.561,22785.869,8164.973000000001
2019-01-01 09:00:00,35128.803,22584.078999999998,8126.982
2019-01-01 10:00:00,35794.553,22864.420000000002,8273.913
2019-01-01 11:00:00,36643.064000000006,23395.255999999998,8469.216
2019-01-01 12:00:00,37902.84,23677.856999999996,8619.65
2019-01-01 13:00:00,38654.614,24214.039999999994,8758.063
2019-01-01 14:00:00,39803.744,25200.511,9161.13
2019-01-01 15:00:00,41145.456,26137.756999999998,9452.693000000001
2019-01-01 16:00:00,42216.62699999999,26651.298,9583.261999999999
2019-01-01 17:00:00,42861.6,26459.483999999997,9517.417
2019-01-01 18:00:00,42930.324,26251.365000000005,9568.256
2019-01-01 19:00:00,43156.846,26473.052,9573.961
2019-01-01 20:00:00,43427.543,27038.928999999996,9662.869
2019-01-01 21:00:00,44272.221000000005,28685.602,10009.888
2019-01-01 22:00:00,46270.22299999999,31094.932999999994,10911.42
2019-01-01 23:00:00,46891.033,31226.813999999995,11000.56
2019-01-02 00:00:00,46571.415,30971.602,10891.08
2019-01-02 01:00:00,46003.905999999995,30354.774999999998,10718.838
2019-01-02 02:00:00,45067.898,29238.396000000008,10350.834
2019-01-02 03:00:00,43484.002,27565.611999999997,9853.355
2019-01-02 04:00:00,41529.085999999996,25972.327999999994,9366.895
2019-01-02 05:00:00,40295.685000000005,24899.414,9080.596
2019-01-02 06:00:00,39584.98499999999,24356.369999999995,8919.886
2019-01-02 07:00:00,39220.115000000005,24217.626999999997,8997.021999999999
2019-01-02 08:00:00,39242.388000000006,24542.726000000002,9186.951
2019-01-02 09:00:00,40122.308,25467.844,9565.748
2019-01-02 10:00:00,42198.194,27755.814999999995,10417.153
2019-01-02 11:00:00,45634.543999999994,31082.910000000003,11463.406
2019-01-02 12:00:00,48793.615999999995,33036.05700000001,12021.22
2019-01-02 13:00:00,50174.182,33111.221999999994,12066.87
2019-01-02 14:00:00,50688.858,32950.247,11989.572
2019-01-02 15:00:00,51367.069,32854.498999999996,11906.07
2019-01-02 16:00:00,51605.991,32588.103000000003,11838.321000000002
2019-01-02 17:00:00,51494.729999999996,32327.429999999993,11728.028999999999
2019-01-02 18:00:00,51562.83500000001,32571.961999999996,11677.556999999999
2019-01-02 19:00:00,51420.67999999999,32648.901,11578.303
2019-01-02 20:00:00,51072.13,32992.16499999999,11713.268999999998
2019-01-02 21:00:00,51621.597,34462.496,12131.809
2019-01-02 22:00:00,53531.967000000004,36262.684,12839.896999999999
2019-01-02 23:00:00,53899.06399999999,36115.26000000001,12823.815
2019-01-03 00:00:00,53226.130000000005,35496.75399999999,12653.409
2019-01-03 01:00:00,52359.206,34581.369999999995,12338.827
2019-01-03 02:00:00,50725.303,32909.805,11725.813999999998
2019-01-03 03:00:00,48534.70900000001,30520.251000000004,11022.148000000001
2019-01-03 04:00:00,45940.611000000004,28340.727,10378.030999999999
2019-01-03 05:00:00,43966.231999999996,26813.369,9900.216
2019-01-03 06:00:00,42912.025,25893.925000000007,9678.226
2019-01-03 07:00:00,42445.634,25470.290000000005,9570.796999999999
2019-01-03 08:00:00,42351.992000000006,25417.264000000003,9581.105
2019-01-03 09:00:00,42968.095,26083.216000000008,9898.245
2019-01-03 10:00:00,44903.116,27939.903,10575.1
2019-01-03 11:00:00,48346.06000000001,31130.200999999997,11509.538999999999
2019-01-03 12:00:00,51192.881,32901.238000000005,11973.431
2019-01-03 13:00:00,51753.71799999999,32958.902,11853.222
2019-01-03 14:00:00,51669.623,32750.487999999998,11764.915
2019-01-03 15:00:00,51907.83200000001,32652.112,11634.389
2019-01-03 16:00:00,51497.225,32493.525000000005,11468.829
2019-01-03 17:00:00,51067.979999999996,32128.001999999997,11314.055
2019-01-03 18:00:00,50315.271,32106.980000000003,11239.053999999998
2019-01-03 19:00:00,49527.87500000001,31953.731000000007,11153.515
2019-01-03 20:00:00,49273.028,32158.982000000004,11231.103000000001
2019-01-03 21:00:00,49620.076,33698.352999999996,11604.905
2019-01-03 22:00:00,52467.14400000001,36074.701,12536.555
2019-01-03 23:00:00,54157.937999999995,36340.765999999996,12677.333999999999
2019-01-04 00:00:00,53984.95899999999,36082.939,12637.885
2019-01-04 01:00:00,53463.475000000006,35406.732,12488.265
2019-01-04 02:00:00,52164.287000000004,34072.004,12124.96
2019-01-04 03:00:00,49949.741,32044.110999999994,11530.56
2019-01-04 04:00:00,47621.38599999999,30240.206,10999.173999999999
2019-01-04 05:00:00,45792.867000000006,28948.81000000001,10602.171999999999
2019-01-04 06:00:00,44761.924,28288.272,10436.975
2019-01-04 07:00:00,44213.55,28107.367,10389.896999999999
2019-01-04 08:00:00,44130.856999999996,28274.692,10438.127
2019-01-04 09:00:00,44723.68200000001,29154.797,10870.249
2019-01-04 10:00:00,46516.669,31285.139,11637.268999999998
2019-01-04 11:00:00,49944.623,34452.516,12695.447
2019-01-04 12:00:00,52461.943,36066.839,13162.428999999998
2019-01-04 13:00:00,53057.287000000004,35694.238999999994,13014.396
2019-01-04 14:00:00,52772.10800000001,34894.428,12804.985
2019-01-04 15:00:00,52275.491,34080.12999999999,12514.9
2019-01-04 16:00:00,51307.194,33238.473,12208.581
2019-01-04 17:00:00,50440.02999999999,32686.117999999995,12084.653
2019-01-04 18:00:00,49424.508,32638.705,11933.521
2019-01-04 19:00:00,48624.05900000001,32526.194000000007,11744.677
2019-01-04 20:00:00,47953.371,32737.315,11721.983
2019-01-04 21:00:00,48089.633,33851.53,12019.49
2019-01-04 22:00:00,49975.664,35313.17399999999,12570.593
2019-01-04 23:00:00,50916.861999999994,34894.331999999995,12438.658000000001
2019-01-05 00:00:00,50438.453,34048.631,12124.233
2019-01-05 01:00:00,49654.136,33030.366,11773.65
2019-01-05 02:00:00,48546.449,31771.026999999995,11313.128999999999
2019-01-05 03:00:00,46866.513,29971.101,10775.066
2019-01-05 04:00:00,44514.116,28173.396999999997,10153.298
2019-01-05 05:00:00,42671.346,26532.301000000003,9669.839
2019-01-05 06:00:00,41329.566000000006,25563.932000000004,9331.628
2019-01-05 07:00:00,40688.738,24955.568999999996,9125.862
2019-01-05 08:00:00,40366.057,24659.255,9074.006
2019-01-05 09:00:00,40823.11200000001,24765.029000000002,9137.108
2019-01-05 10:00:00,41636.335,25393.538,9370.408000000001
2019-01-05 11:00:00,43123.490999999995,26471.572,9777.54
2019-01-05 12:00:00,44824.51,27712.789000000004,10223.894
2019-01-05 13:00:00,45854.938,28903.681999999997,10648.23
2019-01-05 14:00:00,46265.684,29969.103,10794.913999999999
2019-01-05 15:00:00,46007.583,30644.575999999997,10819.607
2019-01-05 16:00:00,45672.16599999999,30765.088,10670.935
2019-01-05 17:00:00,44742.808999999994,30597.163000000004,10471.636
2019-01-05 18:00:00,43710.215000000004,30338.316999999995,10150.167
2019-01-05 19:00:00,42648.028999999995,30053.743,9908.347
2019-01-05 20:00:00,42147.833000000006,29746.217000000004,9900.048
2019-01-05 21:00:00,42496.23400000001,30379.078999999998,10264.459
2019-01-05 22:00:00,44826.50199999999,32187.694000000003,11076.136999999999
2019-01-05 23:00:00,46667.502,32311.736999999997,11319.498
2019-01-06 00:00:00,46549.534999999996,31854.947000000004,11350.213
2019-01-06 01:00:00,46249.95400000001,31288.969,11224.806
2019-01-06 02:00:00,45434.725000000006,30370.776,11024.636999999999
2019-01-06 03:00:00,43979.089,29116.732999999993,10652.765
2019-01-06 04:00:00,42199.969000000005,27673.849000000002,10310.044
2019-01-06 05:00:00,40894.54699999999,26316.103,9974.077
2019-01-06 06:00:00,39731.58500000001,25398.396999999997,9833.499
2019-01-06 07:00:00,39302.356,24945.984999999997,9796.119
2019-01-06 08:00:00,39129.26699999999,24790.965999999997,9816.19
2019-01-06 09:00:00,39169.129,24916.311999999998,9973.63
2019-01-06 10:00:00,39911.352,25463.396000000004,10288.780999999999
2019-01-06 11:00:00,41189.341,26312.604999999996,10672.712
2019-01-06 12:00:00,42730.545999999995,27265.661999999997,11018.66
2019-01-06 13:00:00,43694.432,28017.342,11147.418
2019-01-06 14:00:00,43972.763999999996,28532.585000000003,10738.496000000001
2019-01-06 15:00:00,43673.310999999994,28571.067999999992,10274.497
2019-01-06 16:00:00,43196.97900000001,27964.27,9991.716999999999
2019-01-06 17:00:00,42948.53,27452.455999999995,9843.514000000001
2019-01-06 18:00:00,42348.632999999994,27237.863,9767.761999999999
2019-01-06 19:00:00,42004.55,27368.635,9617.681
2019-01-06 20:00:00,42035.176,27986.963,9677.869
2019-01-06 21:00:00,43214.29,29638.410999999996,10119.521999999999
2019-01-06 22:00:00,46272.405,32348.137,11169.575
2019-01-06 23:00:00,48099.460000000014,33049.13799999999,11683.197
2019-01-07 00:00:00,48152.738999999994,32798.274,11668.188999999998
2019-01-07 01:00:00,47926.503000000004,32625.448,11631.365
2019-01-07 02:00:00,46885.992,31621.981999999996,11360.992
2019-01-07 03:00:00,45104.095,30043.866000000005,10842.608
2019-01-07 04:00:00,43394.166000000005,28590.459,10376.752
2019-01-07 05:00:00,42115.821,27544.941000000003,10162.782
2019-01-07 06:00:00,41509.086,27111.195000000003,10102.667
2019-01-07 07:00:00,41355.174000000006,27168.998,10159.607
2019-01-07 08:00:00,41303.37500000001,27590.270999999993,10407.385
2019-01-07 09:00:00,42155.435999999994,28703.061999999994,10935.96
2019-01-07 10:00:00,44515.179000000004,31114.644,11873.007
2019-01-07 11:00:00,48303.581999999995,34667.82,13124.473
2019-01-07 12:00:00,51288.937999999995,36438.64999999999,13667.073999999999
2019-01-07 13:00:00,52057.408,36236.238000000005,13359.091999999999
2019-01-07 14:00:00,52042.61699999999,35668.49900000001,12992.348
2019-01-07 15:00:00,52112.513999999996,35349.368,12793.014
2019-01-07 16:00:00,51784.932,34904.73800000001,12533.412
2019-01-07 17:00:00,51397.611999999994,34725.30200000001,12319.9
2019-01-07 18:00:00,50907.597,34984.116,12204.402
2019-01-07 19:00:00,50325.63900000001,35266.227,12117.919
2019-01-07 20:00:00,49731.984000000004,35794.804000000004,12254.059
2019-01-07 21:00:00,49738.623000000014,37068.12699999999,12772.863000000001
2019-01-07 22:00:00,51447.21799999999,38794.717,13638.796999999999
2019-01-07 23:00:00,52016.147,38710.893,13922.909
2019-01-08 00:00:00,51405.23999999999,38047.225000000006,13654.231000000002
2019-01-08 01:00:00,50239.12899999999,37042.615,13337.023000000001
2019-01-08 02:00:00,48245.96400000001,35239.189,12706.081
2019-01-08 03:00:00,45838.292,32962.520000000004,12015.155
2019-01-08 04:00:00,43128.255999999994,30758.343000000004,11175.905
2019-01-08 05:00:00,41168.876000000004,29074.686,10744.236
2019-01-08 06:00:00,39909.717,28274.848,10506.516000000001
2019-01-08 07:00:00,39171.759,27875.256999999998,10353.785
2019-01-08 08:00:00,39085.17,27739.332000000002,10339.569
2019-01-08 09:00:00,39584.977999999996,28347.378999999994,10653.223
2019-01-08 10:00:00,41744.206,30266.112999999998,11353.36
2019-01-08 11:00:00,45602.884000000005,33351.062,12460.216
2019-01-08 12:00:00,48164.216,35094.84299999999,12941.333999999999
2019-01-08 13:00:00,48458.388999999996,34960.958000000006,12640.678
2019-01-08 14:00:00,48130.981999999996,34583.547,12194.677
2019-01-08 15:00:00,47803.112,34345.454,11763.381000000001
2019-01-08 16:00:00,47469.546,33955.925,11248.196000000002
2019-01-08 17:00:00,46874.61899999999,33351.189000000006,10718.027
2019-01-08 18:00:00,46524.140999999996,32885.450999999994,10479.933
2019-01-08 19:00:00,45935.996999999996,32324.208,10225.832
2019-01-08 20:00:00,45658.582,32279.778,10222.563
2019-01-08 21:00:00,46354.05999999999,33329.228,10643.367
2019-01-08 22:00:00,48633.264,35313.09300000001,11529.274
2019-01-08 23:00:00,50327.941999999995,35371.561,11789.899
2019-01-09 00:00:00,50134.15500000001,34865.87,11674.447
2019-01-09 01:00:00,49622.18000000001,33994.287000000004,11381.29
2019-01-09 02:00:00,48553.595,32348.852,10873.201000000001
2019-01-09 03:00:00,46643.614,30158.709000000003,10141.603000000001
2019-01-09 04:00:00,44603.54,28000.920000000006,9478.213
2019-01-09 05:00:00,43054.198,26618.478000000003,9085.008
2019-01-09 06:00:00,42196.354999999996,25898.73,8964.459
2019-01-09 07:00:00,42125.59199999999,25637.622,9022.113000000001
2019-01-09 08:00:00,42406.578,25838.971999999998,9166.24
2019-01-09 09:00:00,43382.473000000005,26696.574999999997,9653.519
2019-01-09 10:00:00,45977.163,28905.583,10587.117
2019-01-09 11:00:00,50135.036,32402.17,11847.85
2019-01-09 12:00:00,53480.658,34047.554000000004,12427.188
2019-01-09 13:00:00,54230.367000000006,33676.279,12098.338
2019-01-09 14:00:00,54412.773,33001.990000000005,11644.052
2019-01-09 15:00:00,54760.741,32401.447,11271.118
2019-01-09 16:00:00,54736.081000000006,32330.278000000006,11182.243999999999
2019-01-09 17:00:00,54863.54,32373.335000000003,11125.326000000001
2019-01-09 18:00:00,55049.494999999995,32702.974,11095.365
2019-01-09 19:00:00,54848.27900000001,33095.183999999994,11202.473999999998
2019-01-09 20:00:00,54936.344,33803.59500000001,11646.156
2019-01-09 21:00:00,55702.995,35279.385,12358.476
2019-01-09 22:00:00,57720.72900000001,37400.194,13450.021
2019-01-09 23:00:00,59117.700999999994,37724.651999999995,13773.183
2019-01-10 00:00:00,58751.464,37341.75,13809.108999999999
2019-01-10 01:00:00,58052.834,36786.52599999999,13720.406
2019-01-10 02:00:00,56557.39600000001,35471.742999999995,13371.333999999999
2019-01-10 03:00:00,54213.823,33343.303,12830.044
2019-01-10 04:00:00,51829.98400000001,31528.607999999997,12242.813
2019-01-10 05:00:00,50281.261999999995,30423.179000000004,11955.855
2019-01-10 06:00:00,49445.284,29810.677,11959.433
2019-01-10 07:00:00,49155.432,29731.450999999997,12146.618999999999
2019-01-10 08:00:00,49147.62899999999,29891.684,12456.401000000002
2019-01-10 09:00:00,50114.14,30786.751000000004,12989.323999999999
2019-01-10 10:00:00,52334.149,32936.84300000001,14042.631000000001
2019-01-10 11:00:00,56000.03400000001,36409.486000000004,15365.653999999999
2019-01-10 12:00:00,58982.728,38089.50399999999,15949.155
2019-01-10 13:00:00,59399.77100000001,37664.243,15349.278
2019-01-10 14:00:00,59094.252,36734.384000000005,14551.661
2019-01-10 15:00:00,58840.563,36316.33,14050.841999999999
2019-01-10 16:00:00,58308.64400000001,35895.106,13575.656
2019-01-10 17:00:00,57818.46399999999,35565.452999999994,13200.41
2019-01-10 18:00:00,57433.42500000001,35150.505999999994,12922.14
2019-01-10 19:00:00,56875.71000000001,34927.140999999996,12795.49
2019-01-10 20:00:00,56532.406,35252.16599999999,12964.993999999999
2019-01-10 21:00:00,56870.97299999999,36908.52100000001,13691.33
2019-01-10 22:00:00,58848.708000000006,39470.03,15007.833
2019-01-10 23:00:00,60105.072,39875.394,15484.846000000001
2019-01-11 00:00:00,59527.136,39540.527,15498.998
2019-01-11 01:00:00,58902.041999999994,38840.310000000005,15460.392
2019-01-11 02:00:00,57310.829,37540.431,15015.675
2019-01-11 03:00:00,54902.73100000001,35244.70999999999,14291.659
2019-01-11 04:00:00,52401.38,33325.524999999994,13687.976999999999
2019-01-11 05:00:00,50661.126,31949.121000000003,13420.296999999999
2019-01-11 06:00:00,49796.55300000001,31320.914,13329.981000000002
2019-01-11 07:00:00,49186.75000000001,31155.984999999997,13427.723999999998
2019-01-11 08:00:00,49142.278000000006,31287.300000000003,13706.7
2019-01-11 09:00:00,49870.155,32212.067999999996,14192.187
2019-01-11 10:00:00,51964.562999999995,34486.03100000001,15096.445
2019-01-11 11:00:00,55478.05699999999,37811.72,16288.738000000001
2019-01-11 12:00:00,58439.178,39526.409,16830.571
2019-01-11 13:00:00,58541.287000000004,38761.698000000004,16117.201000000001
2019-01-11 14:00:00,57728.638999999996,37423.985,15118.19
2019-01-11 15:00:00,56967.18,36403.359,14360.969
2019-01-11 16:00:00,56073.11100000001,35484.049999999996,13699.139
2019-01-11 17:00:00,54917.514,34765.344999999994,13075.33
2019-01-11 18:00:00,53815.35599999999,34328.60499999999,12709.567
2019-01-11 19:00:00,52682.272000000004,34127.78999999999,12393.011
2019-01-11 20:00:00,52241.064999999995,34670.77699999999,12454.436000000002
2019-01-11 21:00:00,52769.484,36211.091,13109.969
2019-01-11 22:00:00,54922.509000000005,38597.939000000006,14314.698
2019-01-11 23:00:00,56029.63999999999,38785.49500000001,14715.518
2019-01-12 00:00:00,55443.28699999999,38332.755000000005,14722.18
2019-01-12 01:00:00,54727.666,37751.37500000001,14504.802
2019-01-12 02:00:00,53527.11700000001,36640.339,14319.428999999998
2019-01-12 03:00:00,51504.601,35136.39600000001,13906.983
2019-01-12 04:00:00,49232.72200000001,33434.04400000001,13502.17
2019-01-12 05:00:00,47462.72299999999,32199.41,13140.782
2019-01-12 06:00:00,46306.307,31557.087999999996,12966.934
2019-01-12 07:00:00,45641.093,31232.792,12847.97
2019-01-12 08:00:00,45254.003000000004,31185.797000000002,12846.598999999998
2019-01-12 09:00:00,45599.861999999994,31526.229999999996,12970.52
2019-01-12 10:00:00,46435.897999999994,32414.251,13168.127
2019-01-12 11:00:00,47908.44000000001,33734.789000000004,13535.165
2019-01-12 12:00:00,49810.39,34899.219,13907.768
2019-01-12 13:00:00,51107.399000000005,35630.462999999996,14254.578000000001
2019-01-12 14:00:00,52250.52099999999,35458.106999999996,14280.625
2019-01-12 15:00:00,52811.41,34833.908,14140.448
2019-01-12 16:00:00,52825.217,34205.617000000006,13888.934
2019-01-12 17:00:00,52404.10800000001,33572.57200000001,13531.383
2019-01-12 18:00:00,51990.636000000006,33069.19600000001,13393.506000000001
2019-01-12 19:00:00,51630.746999999996,33033.059,13337.264
2019-01-12 20:00:00,51619.225999999995,33398.045,13527.23
2019-01-12 21:00:00,52024.171,34715.29,13966.01
2019-01-12 22:00:00,53685.077,36652.819,14656.003
2019-01-12 23:00:00,54467.475999999995,36765.801999999996,14803.97
2019-01-13 00:00:00,53670.361999999994,36313.513,14691.27
2019-01-13 01:00:00,52834.622,35758.29499999999,14442.229
2019-01-13 02:00:00,51347.41999999999,34753.268000000004,14122.25
2019-01-13 03:00:00,49712.88300000001,33394.376000000004,13633.499
2019-01-13 04:00:00,47739.393000000004,31932.791999999998,13151.704
2019-01-13 05:00:00,46032.42600000001,30646.051000000003,12797.61
2019-01-13 06:00:00,44837.242999999995,29806.681,12579.46
2019-01-13 07:00:00,44084.169,29450.78,12475.479
2019-01-13 08:00:00,43762.937,29380.726000000006,12379.645
2019-01-13 09:00:00,43858.710999999996,29647.225999999995,12474.639
2019-01-13 10:00:00,44515.31899999999,30326.798000000003,12666.806
2019-01-13 11:00:00,45439.567,31319.110000000008,12989.982
2019-01-13 12:00:00,46726.01900000001,32335.027000000002,13460.056999999999
2019-01-13 13:00:00,47653.37500000001,33499.328,13857.413999999999
2019-01-13 14:00:00,48628.087999999996,34456.57200000001,14164.966
2019-01-13 15:00:00,49005.272999999994,34813.29800000001,14320.18
2019-01-13 16:00:00,49080.942,34865.62700000001,14300.45
2019-01-13 17:00:00,49257.213,34800.40500000001,14282.752
2019-01-13 18:00:00,48878.492000000006,34621.26900000001,14216.188
2019-01-13 19:00:00,48740.54600000001,34631.813,14171.905
2019-01-13 20:00:00,48883.532,34936.909999999996,14180.293
2019-01-13 21:00:00,49665.622,36004.172,14479.546999999999
2019-01-13 22:00:00,51936.55499999999,37782.003,15164.016000000001
2019-01-13 23:00:00,53707.471999999994,37978.983,15263.653
2019-01-14 00:00:00,53243.293000000005,37303.494000000006,15070.639
2019-01-14 01:00:00,52619.352000000006,36860.939000000006,14844.528999999999
2019-01-14 02:00:00,51075.869,35427.657999999996,14411.405
2019-01-14 03:00:00,49504.568,33541.58,13928.958
2019-01-14 04:00:00,47587.714,31881.955000000005,13420.925
2019-01-14 05:00:00,46449.17799999999,30854.032,13181.34
2019-01-14 06:00:00,45889.202999999994,30342.443,13049.41
2019-01-14 07:00:00,45744.990999999995,30314.735,13046.183
2019-01-14 08:00:00,46089.49,30634.864999999998,13242.328000000001
2019-01-14 09:00:00,47093.904,31627.364999999994,13640.678999999998
2019-01-14 10:00:00,49466.966,33919.106,14312.163
2019-01-14 11:00:00,53405.21000000001,37136.30199999999,15199.641000000001
2019-01-14 12:00:00,56443.758,39099.988,15661.457
2019-01-14 13:00:00,57287.671,39199.636999999995,15651.524
2019-01-14 14:00:00,57250.205,38533.94900000001,15432.495
2019-01-14 15:00:00,56743.352,37601.22599999999,15064.149
2019-01-14 16:00:00,55999.16500000001,36563.227000000006,14734.373
2019-01-14 17:00:00,55564.846000000005,35660.133,14376.491000000002
2019-01-14 18:00:00,55147.879,34919.123999999996,14040.833999999999
2019-01-14 19:00:00,54553.191,34459.675,13782.796999999999
2019-01-14 20:00:00,54039.82300000001,34711.425,13675.249
2019-01-14 21:00:00,54640.054,36087.96099999999,14149.151000000002
2019-01-14 22:00:00,56608.372,39026.21199999999,15291.565
2019-01-14 23:00:00,58344.66,39802.122,15703.788
2019-01-15 00:00:00,57982.61400000001,39582.13799999999,15681.303
2019-01-15 01:00:00,57239.71899999999,38974.49300000001,15432.274
2019-01-15 02:00:00,55643.387,37538.772,14938.097
2019-01-15 03:00:00,53241.228,35519.088,14259.27
2019-01-15 04:00:00,50995.715000000004,33718.820999999996,13702.923
2019-01-15 05:00:00,49447.659,32480.252999999993,13363.469
2019-01-15 06:00:00,48629.308000000005,32114.063000000002,13261.038
2019-01-15 07:00:00,48234.83700000001,31976.404000000002,13271.145
2019-01-15 08:00:00,48483.339,32298.956000000002,13429.76
2019-01-15 09:00:00,49359.90400000001,33268.912000000004,13958.608999999999
2019-01-15 10:00:00,51586.753,35514.711,14771.448
2019-01-15 11:00:00,55426.338,38805.570999999996,15859.863000000001
2019-01-15 12:00:00,58080.350999999995,40488.21200000001,16399.34
2019-01-15 13:00:00,58561.79499999999,39490.211,16085.851
2019-01-15 14:00:00,58117.029,37595.43,15205.333999999999
2019-01-15 15:00:00,57661.866,36332.75500000001,14268.354
2019-01-15 16:00:00,57074.786,35295.528000000006,13558.226
2019-01-15 17:00:00,56763.967,34537.018000000004,12973.155
2019-01-15 18:00:00,56421.263,34194.941000000006,12621.721000000001
2019-01-15 19:00:00,55971.572,34304.686,12580.726
2019-01-15 20:00:00,55764.632000000005,34652.802,12541.636999999999
2019-01-15 21:00:00,56352.66099999999,35847.23499999999,13107.187
2019-01-15 22:00:00,58043.299,38501.626,14249.1
2019-01-15 23:00:00,59031.856999999996,39258.295999999995,14806.38
2019-01-16 00:00:00,58708.73300000001,39101.67799999999,14901.517
2019-01-16 01:00:00,57681.840000000004,38466.69700000001,14962.431999999999
2019-01-16 02:00:00,56163.79,37059.212999999996,14626.166000000001
2019-01-16 03:00:00,53669.204000000005,34943.996,14144.171999999999
2019-01-16 04:00:00,51040.184,33125.621,13757.768
2019-01-16 05:00:00,49051.363000000005,31963.726,13610.331
2019-01-16 06:00:00,47995.894000000015,31501.823,13590.633
2019-01-16 07:00:00,47455.654,31278.847000000005,13654.393999999998
2019-01-16 08:00:00,47068.590000000004,31554.737,13884.04
2019-01-16 09:00:00,47759.592000000004,32487.984,14397.55
2019-01-16 10:00:00,49606.634,34602.291,15370.561000000002
2019-01-16 11:00:00,53184.884999999995,37898.512,16519.664
2019-01-16 12:00:00,55845.252,39507.38600000001,16869.37
2019-01-16 13:00:00,56190.761,38926.38399999999,16093.319
2019-01-16 14:00:00,55864.92600000001,38127.094,14867.548999999999
2019-01-16 15:00:00,55737.861,37544.810999999994,13733.243
2019-01-16 16:00:00,55101.658,36815.958999999995,12951.207
2019-01-16 17:00:00,54474.003000000004,36176.62899999999,12334.139
2019-01-16 18:00:00,54175.564,35843.594000000005,11890.489
2019-01-16 19:00:00,53776.085999999996,35480.149999999994,11616.332
2019-01-16 20:00:00,53544.106,35624.689000000006,11737.632
2019-01-16 21:00:00,54030.587999999996,36637.389,12354.845
2019-01-16 22:00:00,55737.80600000001,38483.516,13485.481000000002
2019-01-16 23:00:00,56819.793,38521.719,14007.401000000002
2019-01-17 00:00:00,56241.967,37971.665,14063.148000000001
2019-01-17 01:00:00,55565.511999999995,37051.779,14020.706
2019-01-17 02:00:00,54051.44,35400.614,13603.001
2019-01-17 03:00:00,51442.74100000001,33196.965000000004,12996.738000000001
2019-01-17 04:00:00,49052.090000000004,31270.912999999997,12471.642
2019-01-17 05:00:00,47303.884,29922.243000000006,12224.237
2019-01-17 06:00:00,46254.445999999996,29354.291,12111.463
2019-01-17 07:00:00,45847.458,29229.827,12163.508
2019-01-17 08:00:00,45699.263,29448.231000000003,12351.288
2019-01-17 09:00:00,46625.106,30481.319000000003,12756.323
2019-01-17 10:00:00,48772.55700000001,32786.018000000004,13609.202
2019-01-17 11:00:00,52770.324,36248.229999999996,14768.81
2019-01-17 12:00:00,55596.00400000001,38022.819,15272.181
2019-01-17 13:00:00,55920.369000000006,37658.408,14760.973
2019-01-17 14:00:00,55884.424999999996,36771.413,14176.161
2019-01-17 15:00:00,55723.310000000005,36053.725,13797.125
2019-01-17 16:00:00,55283.645000000004,35696.92600000001,13480.413999999999
2019-01-17 17:00:00,54960.748999999996,35635.29599999999,13196.687
2019-01-17 18:00:00,54629.04699999999,35554.441000000006,12865.296
2019-01-17 19:00:00,54326.438,35659.348999999995,12648.535
2019-01-17 20:00:00,53900.18099999999,35969.397,12841.643
2019-01-17 21:00:00,54247.128000000004,37023.221,13398.81
2019-01-17 22:00:00,55863.41199999999,38985.702000000005,14230.073
2019-01-17 23:00:00,56740.541,39201.96400000001,14411.313
2019-01-18 00:00:00,56149.411,38788.78700000001,14319.171999999999
2019-01-18 01:00:00,55298.024,37962.640999999996,14008.873
2019-01-18 02:00:00,53595.52900000001,36298.158999999985,13481.817
2019-01-18 03:00:00,50892.149,34049.262,12713.694
2019-01-18 04:00:00,48220.382,32132.360999999994,12037.128999999999
2019-01-18 05:00:00,46467.763000000006,30867.779999999995,11654.976999999999
2019-01-18 06:00:00,45304.668000000005,30119.797000000002,11454.371000000001
2019-01-18 07:00:00,44662.005000000005,29906.744999999995,11397.482
2019-01-18 08:00:00,44469.344,30016.296999999995,11476.839
2019-01-18 09:00:00,45215.062,30688.583,11881.187
2019-01-18 10:00:00,47316.75300000001,32569.244000000002,12593.671
2019-01-18 11:00:00,50761.567,35300.890999999996,13703.851
2019-01-18 12:00:00,53632.721000000005,37020.168,14184.514
2019-01-18 13:00:00,54183.90099999999,37460.990999999995,13913.108
2019-01-18 14:00:00,54172.541999999994,37340.03799999999,13328.673999999999
2019-01-18 15:00:00,54108.641,36941.511,12771.497
2019-01-18 16:00:00,53801.46899999999,36422.018000000004,12325.303999999998
2019-01-18 17:00:00,53245.991,35676.639,11816.943000000001
2019-01-18 18:00:00,52980.57199999999,35059.303,11493.382
2019-01-18 19:00:00,52393.251000000004,34445.617,11251.794
2019-01-18 20:00:00,51818.221000000005,34283.2,11223.907
2019-01-18 21:00:00,51902.547,35003.33499999999,11522.107
2019-01-18 22:00:00,53194.988,36748.49200000001,12490.806999999999
2019-01-18 23:00:00,54121.127,36896.711,12908.946000000002
2019-01-19 00:00:00,53424.905999999995,36353.48199999999,12700.358999999999
2019-01-19 01:00:00,52639.85100000001,35471.727999999996,12602.835
2019-01-19 02:00:00,51337.976,34191.835999999996,12263.731000000002
2019-01-19 03:00:00,49498.87699999999,32354.425999999996,11808.604
2019-01-19 04:00:00,47325.06399999999,30678.108,11280.808
2019-01-19 05:00:00,45591.596000000005,29355.569000000003,10922.582
